qseqid	sseqid	pident	length	qlen	mismatch	gapopen	gaps	nident	qstart	qend	sstart	send	evalue	qcovs	qcovhsp	bitscore
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8H8N3	24.074	216	85416	128	6	36	52	84350	83769	497	698	5.20e-08	3	1	55.8
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	_comA|WP_000668306.1_[organism=Streptococcus_pneumoniae]_[GeneID=45652448]	30.159	378	85416	197	11	67	114	14772	13654	402	717	2.81e-36	3	1	147
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	_comA|WP_000668306.1_[organism=Streptococcus_pneumoniae]_[GeneID=45652448]	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.64e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	_comA|WP_000668306.1_[organism=Streptococcus_pneumoniae]_[GeneID=45652448]	27.919	197	85416	132	5	10	55	67955	67380	497	688	2.09e-11	3	1	67.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	_comA|WP_000668306.1_[organism=Streptococcus_pneumoniae]_[GeneID=45652448]	24.074	216	85416	128	6	36	52	84350	83769	497	698	4.07e-08	3	1	56.2
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8TNJ6	30.423	378	85416	196	11	67	115	14772	13654	402	717	2.97e-36	3	1	147
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8TNJ6	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.72e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8TNJ6	27.919	197	85416	132	5	10	55	67955	67380	497	688	2.31e-11	3	1	67.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8TNJ6	24.074	216	85416	128	6	36	52	84350	83769	497	698	4.62e-08	3	1	56.2
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4V0IR40	30.423	378	85416	196	11	67	115	14772	13654	402	717	3.67e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4V0IR40	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.97e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4V0IR40	27.919	197	85416	132	5	10	55	67955	67380	497	688	2.05e-11	3	1	67.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4V0IR40	24.537	216	85416	127	6	36	53	84350	83769	497	698	3.18e-08	3	1	56.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1S347	30.159	378	85416	197	11	67	114	14772	13654	402	717	3.83e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1S347	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.70e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1S347	27.919	197	85416	132	5	10	55	67955	67380	497	688	2.51e-11	3	1	67.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1S347	24.074	216	85416	128	6	36	52	84350	83769	497	698	3.84e-08	3	1	56.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8NIQ8	30.159	378	85416	197	11	67	114	14772	13654	402	717	4.19e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8NIQ8	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.92e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8NIQ8	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.58e-11	3	1	67.4
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8NIQ8	24.074	216	85416	128	6	36	52	84350	83769	497	698	8.01e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	30.263	380	85416	192	10	73	115	14772	13657	402	716	4.19e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	33.641	217	85416	130	7	14	73	37932	38558	484	694	3.06e-20	3	1	95.9
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	30.102	196	85416	129	5	8	59	67955	67380	497	688	3.71e-14	3	1	76.3
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	26.549	226	85416	139	8	27	60	84398	83775	480	696	1.06e-08	3	1	58.2
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	30.263	380	85416	192	10	73	115	14772	13657	402	716	4.53e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	33.641	217	85416	130	7	14	73	37932	38558	484	694	3.85e-20	3	1	95.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	30.102	196	85416	129	5	8	59	67955	67380	497	688	3.00e-14	3	1	76.3
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	26.549	226	85416	139	8	27	60	84398	83775	480	696	8.86e-09	3	1	58.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G4F6L6	30.159	378	85416	197	11	67	114	14772	13654	402	717	4.65e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G4F6L6	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.75e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G4F6L6	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.50e-11	3	1	67.4
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G4F6L6	24.074	216	85416	128	6	36	52	84350	83769	497	698	7.06e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1U5L0	30.423	378	85416	196	11	67	115	14772	13654	402	717	4.95e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1U5L0	32.407	216	85416	134	8	12	70	37932	38558	484	694	7.81e-16	3	1	81.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1U5L0	27.919	197	85416	132	5	10	55	67955	67380	497	688	4.33e-11	3	1	66.2
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1U5L0	24.074	216	85416	128	6	36	52	84350	83769	497	698	9.57e-08	3	1	55.1
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8MW44	30.159	378	85416	197	11	67	114	14772	13654	402	717	5.17e-36	3	1	146
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8MW44	32.870	216	85416	133	8	12	71	37932	38558	484	694	2.07e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8MW44	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.37e-11	3	1	67.8
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0T8MW44	24.074	216	85416	128	6	36	52	84350	83769	497	698	8.01e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	slaT|MF990783.1_prot_AXH01237.1_11_[gene=slaT]_[locus_tag=streptolancidinA_00011]_[protein=lantibiotic_transporter_slaT]_[protein_id=AXH01237.1]_[location=9475..11598]_[gbkey=CDS]	32.704	318	85416	152	8	62	104	14592	13648	449	707	6.78e-36	3	1	145
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	slaT|MF990783.1_prot_AXH01237.1_11_[gene=slaT]_[locus_tag=streptolancidinA_00011]_[protein=lantibiotic_transporter_slaT]_[protein_id=AXH01237.1]_[location=9475..11598]_[gbkey=CDS]	30.348	201	85416	132	5	8	61	67961	67368	484	679	1.02e-18	3	1	90.9
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	slaT|MF990783.1_prot_AXH01237.1_11_[gene=slaT]_[locus_tag=streptolancidinA_00011]_[protein=lantibiotic_transporter_slaT]_[protein_id=AXH01237.1]_[location=9475..11598]_[gbkey=CDS]	28.774	212	85416	140	7	11	61	37932	38549	472	678	2.46e-16	3	1	83.2
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	slaT|MF990783.1_prot_AXH01237.1_11_[gene=slaT]_[locus_tag=streptolancidinA_00011]_[protein=lantibiotic_transporter_slaT]_[protein_id=AXH01237.1]_[location=9475..11598]_[gbkey=CDS]	28.638	213	85416	116	7	36	61	84350	83775	486	683	1.90e-15	3	1	80.1
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4N9BEB2	30.159	378	85416	197	11	67	114	14772	13654	402	717	7.91e-36	3	1	145
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4N9BEB2	32.407	216	85416	134	8	12	70	37932	38558	484	694	9.82e-16	3	1	81.3
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4N9BEB2	27.411	197	85416	133	5	10	54	67955	67380	497	688	1.06e-10	3	1	64.7
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4N9BEB2	23.611	216	85416	129	6	36	51	84350	83769	497	698	3.10e-07	3	1	53.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0H2ZPI8	30.159	378	85416	197	11	67	114	14772	13654	402	717	9.95e-36	3	1	145
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0H2ZPI8	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.87e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0H2ZPI8	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.39e-11	3	1	67.8
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0H2ZPI8	24.074	216	85416	128	6	36	52	84350	83769	497	698	7.49e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0B7KN15	30.159	378	85416	197	11	67	114	14772	13654	402	717	9.95e-36	3	1	145
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0B7KN15	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.87e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0B7KN15	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.39e-11	3	1	67.8
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A0B7KN15	24.074	216	85416	128	6	36	52	84350	83769	497	698	7.49e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|P59653	30.159	378	85416	197	11	67	114	14772	13654	402	717	9.95e-36	3	1	145
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|P59653	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.87e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|P59653	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.39e-11	3	1	67.8
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|P59653	24.074	216	85416	128	6	36	52	84350	83769	497	698	7.49e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2GWX6	30.159	378	85416	197	11	67	114	14772	13654	402	717	1.04e-35	3	1	145
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2GWX6	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.69e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2GWX6	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.17e-11	3	1	67.8
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2GWX6	24.074	216	85416	128	6	36	52	84350	83769	497	698	7.36e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1ZKC5	30.159	378	85416	197	11	67	114	14772	13654	402	717	1.09e-35	3	1	145
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1ZKC5	32.870	216	85416	133	8	12	71	37932	38558	484	694	1.66e-16	3	1	83.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1ZKC5	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.49e-11	3	1	67.4
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J1ZKC5	24.074	216	85416	128	6	36	52	84350	83769	497	698	8.08e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2B974	30.159	378	85416	197	11	67	114	14772	13654	402	717	1.34e-35	3	1	144
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2B974	32.407	216	85416	134	8	12	70	37932	38558	484	694	5.80e-16	3	1	82.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2B974	27.919	197	85416	132	5	10	55	67955	67380	497	688	1.90e-11	3	1	67.4
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2B974	24.537	216	85416	127	6	36	53	84350	83769	497	698	8.58e-08	3	1	55.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA87C8X6	30.159	378	85416	197	11	67	114	14772	13654	402	717	1.73e-35	3	1	144
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA87C8X6	32.407	216	85416	134	8	12	70	37932	38558	484	694	9.66e-16	3	1	81.3
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA87C8X6	27.411	197	85416	133	5	10	54	67955	67380	497	688	1.02e-10	3	1	64.7
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA87C8X6	23.611	216	85416	129	6	36	51	84350	83769	497	698	3.13e-07	3	1	53.5
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	30.159	378	85416	197	11	67	114	14772	13654	402	717	1.83e-35	3	1	144
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	32.870	216	85416	133	8	12	71	37932	38558	484	694	3.30e-16	3	1	82.8
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	27.919	197	85416	132	5	10	55	67955	67380	497	688	2.23e-11	3	1	67.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	24.074	216	85416	128	6	36	52	84350	83769	497	698	1.12e-07	3	1	55.1
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G3UVW2	38.356	219	85416	129	4	6	84	14301	13654	502	717	1.94e-35	3	1	144
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G3UVW2	32.407	216	85416	134	8	12	70	37932	38558	484	694	1.16e-15	3	1	80.9
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G3UVW2	27.411	197	85416	133	5	10	54	67955	67380	497	688	1.78e-10	3	1	63.9
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4G3UVW2	23.148	216	85416	130	6	36	50	84350	83769	497	698	7.88e-07	3	1	52.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2EYX5	38.356	219	85416	129	4	6	84	14301	13654	502	717	3.08e-35	3	1	143
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2EYX5	32.407	216	85416	134	8	12	70	37932	38558	484	694	5.10e-16	3	1	82.0
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2EYX5	27.411	197	85416	133	5	10	54	67955	67380	497	688	2.76e-11	3	1	66.6
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2EYX5	23.611	216	85416	129	6	36	51	84350	83769	497	698	1.84e-07	3	1	54.3
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2GBE6	29.894	378	85416	198	11	67	113	14772	13654	402	717	5.36e-35	3	1	142
GCA_001082985.2|CNRH02000107.1_Streptococcus_pneumoniae_strain_R34-3202_genome_assembly,_contig:_R34-3202_contig_75,_whole_genome_shotgun_sequence	comA|A0A4J2GBE6	32.407	216	85416	134	8	12	70	37932	38558	484	694	1.14e-15	3	1	80.9
